Time,Mass,O2,CO,NO2,NO,SO2,WaterTemp2,WaterTemp3,WaterTemp4,GapTemp,InnerWall,HandleTemp,FireTemp,OutsideSurface
0:40:09,0.713,11.93,-7.04,-1.01,-1.45,-1.05,22.69,22.69,51.88,0.00,26.00,25.25,27.75,25.25,
0:40:10,0.714,10.70,29.37,-1.03,-1.42,-0.87,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:11,0.713,11.71,-11.93,-1.31,-1.39,-1.33,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:12,0.713,11.62,-11.93,-1.01,-1.38,-1.09,22.69,22.69,51.94,0.00,25.75,25.25,27.75,25.25,
0:40:13,0.713,12.05,-11.93,-1.09,-1.41,-1.03,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:14,0.713,11.68,-12.90,-1.07,-1.28,-1.02,22.69,22.69,51.94,0.00,25.75,25.25,27.75,25.25,
0:40:15,0.714,11.35,-11.93,-0.47,-0.80,-0.47,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:16,0.714,11.93,-9.60,-1.41,-0.95,-1.30,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:17,0.713,11.74,-8.63,-1.03,-1.31,-1.01,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:18,0.713,12.08,-14.00,3.30,-1.17,3.28,22.69,22.69,51.88,0.00,26.00,25.25,27.75,25.50,
0:40:19,0.714,11.65,-14.00,-1.01,-1.07,-1.01,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:20,0.713,11.68,29.37,-1.06,-1.41,-1.02,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:21,0.713,11.68,-11.80,-1.30,-1.36,-1.39,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:22,0.713,9.94,28.76,-1.05,-1.38,-1.01,22.69,22.69,51.88,0.00,26.00,25.25,27.75,25.50,
0:40:23,0.714,11.86,-11.93,-1.01,-1.42,-1.03,22.69,22.69,51.88,0.00,25.75,25.25,27.75,25.50,
0:40:24,0.713,11.62,-11.80,-1.01,-1.33,-1.05,22.69,22.69,51.88,0.00,26.00,25.25,27.75,25.50,
0:40:25,0.713,11.86,-12.05,-0.97,-1.28,-0.98,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:26,0.714,11.35,-8.26,3.27,-1.36,3.28,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:27,0.714,11.10,-11.31,-1.00,-1.38,-1.01,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:28,0.713,11.53,-14.13,-1.05,-1.31,-1.02,22.69,22.69,51.94,0.00,25.75,25.25,27.75,25.50,
0:40:29,0.714,11.56,-12.17,-1.00,-1.36,-0.98,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:30,0.713,11.74,-11.93,-0.75,-1.30,-0.78,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:31,0.713,11.90,-11.80,-1.29,-1.29,-1.31,22.69,22.69,51.94,0.00,26.00,25.25,28.00,25.50,
0:40:32,0.713,11.44,-11.80,-1.05,-0.86,-1.03,22.69,22.69,51.94,0.00,25.75,25.25,27.75,25.50,
0:40:33,0.714,11.65,-11.93,-1.01,-1.28,-1.02,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:34,0.713,12.26,29.62,0.49,-1.12,0.51,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:35,0.713,11.80,-8.87,-1.27,-1.05,-1.23,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:36,0.713,11.62,-9.60,-1.30,-1.36,-1.30,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:40:37,0.713,11.80,-14.00,3.27,-1.18,3.29,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:38,0.713,11.68,-13.88,-1.01,-1.12,-1.01,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:40:39,0.713,12.11,-11.80,-1.00,-1.47,-1.02,22.69,22.69,51.94,0.00,25.75,25.25,27.75,25.50,
0:40:40,0.713,11.28,-11.80,-1.19,-1.38,-1.18,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:41,0.713,11.41,-11.80,-1.02,-1.20,-1.06,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:42,0.713,11.96,-11.93,-1.11,-1.39,-1.02,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:43,0.713,11.99,-11.80,-1.05,-1.39,-1.02,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:44,0.713,11.80,-5.94,0.14,-1.24,0.18,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:45,0.713,11.96,-12.54,-1.06,-1.38,-1.05,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:46,0.713,11.77,-14.61,-1.07,-1.39,-1.05,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:47,0.713,11.83,-14.25,-1.05,-1.33,-1.01,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:48,0.713,9.63,-12.41,-0.53,-1.38,-0.62,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:49,0.714,11.38,-12.05,-0.74,-0.46,-0.74,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:50,0.713,12.05,-12.41,-1.31,-1.30,-1.29,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:51,0.713,11.74,-11.80,-1.20,-1.36,-1.20,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:52,0.713,11.96,-8.75,-1.02,-1.03,-1.01,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:53,0.713,12.08,6.04,-1.02,-1.38,-1.01,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:40:54,0.714,12.20,-4.47,0.10,-1.39,-0.34,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:55,0.713,11.44,29.25,-1.17,-1.41,-1.19,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:56,0.714,11.83,-12.29,-1.01,-1.36,-1.01,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:40:57,0.713,11.59,-11.93,-1.01,-1.27,-1.02,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:58,0.714,12.17,-12.17,-1.01,-1.20,-1.00,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:40:59,0.713,11.59,-12.05,-1.12,-1.36,-1.14,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.50,
0:41:00,0.713,11.74,-11.93,-1.28,-1.25,-1.46,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:41:01,0.713,11.44,-11.93,-1.02,-1.20,-1.01,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:02,0.713,11.99,-9.97,3.27,-1.41,3.29,22.69,22.69,51.94,0.00,26.00,25.25,27.75,25.25,
0:41:03,0.713,11.90,-13.39,-1.03,-1.30,-1.01,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:04,0.713,12.08,-14.00,-1.18,-1.39,-1.08,22.75,22.69,52.00,0.00,26.00,25.00,27.75,25.50,
0:41:05,0.712,11.96,-13.64,-1.30,-1.39,-1.31,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:06,0.713,9.97,-12.17,-1.03,-1.29,-1.01,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:07,0.713,11.74,-11.93,-1.12,-1.38,-1.02,22.69,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:41:08,0.713,11.41,-11.93,1.34,-1.08,1.25,22.75,22.69,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:09,0.713,9.82,-12.41,-0.96,-1.38,-0.96,22.75,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:41:10,0.713,12.14,-10.09,-1.24,-1.14,-1.22,22.75,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:41:11,0.713,11.86,-8.14,-1.01,-1.03,-1.05,22.75,22.69,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:12,0.713,11.71,-13.39,3.32,-1.38,3.19,22.75,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:41:13,0.713,11.38,-14.00,-1.01,-1.35,-1.23,22.75,22.69,52.00,0.00,26.00,25.25,27.75,25.50,
0:41:14,0.713,11.77,-12.05,-1.29,-1.36,-1.29,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.50,
0:41:15,0.712,11.38,28.40,-1.33,-1.39,-1.29,22.75,22.75,52.00,0.00,26.00,25.25,27.75,25.25,
0:41:16,0.713,11.62,-11.80,-1.07,-1.38,-1.02,22.75,22.75,52.00,0.00,26.00,25.25,27.75,25.50,
0:41:17,0.713,11.68,-12.05,-1.01,-1.35,-1.01,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.25,
0:41:18,0.713,11.56,30.11,-1.00,-1.40,-1.00,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.50,
0:41:19,0.713,11.53,-11.93,-1.29,-1.28,-1.28,22.75,22.75,52.06,0.00,26.00,25.25,27.75,25.25,
0:41:20,0.713,11.68,-8.63,3.28,-1.28,3.26,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.50,
0:41:21,0.713,11.19,-8.99,-1.03,-1.38,-1.01,22.81,22.75,52.06,0.00,26.00,25.25,28.00,25.50,
0:41:22,0.713,11.38,-13.39,-1.02,-1.46,-1.03,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.25,
0:41:23,0.713,11.59,-14.00,-1.00,-1.30,-1.00,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.50,
0:41:24,0.713,11.31,-11.93,2.69,-0.78,2.71,22.75,22.75,52.00,0.00,26.00,25.25,28.00,25.50,
0:41:25,0.713,11.90,-11.93,-1.02,-0.53,-1.01,22.81,22.75,52.00,0.00,26.00,25.25,28.00,25.50,
0:41:26,0.713,11.90,-11.93,-1.09,-1.39,-1.03,22.81,22.75,51.94,0.00,26.00,25.25,28.00,25.50,
0:41:27,0.713,11.74,-11.93,-1.03,-1.40,-1.00,22.81,22.75,51.94,0.00,26.00,25.25,28.00,25.50,
0:41:28,0.713,12.20,-12.05,-0.29,-1.18,-0.26,22.81,22.75,51.94,0.00,25.75,25.25,28.00,25.50,
0:41:29,0.713,11.86,-8.50,-1.38,-1.42,-1.31,22.81,22.75,51.94,0.00,26.00,25.25,28.00,25.25,
0:41:30,0.712,11.31,-10.22,-1.01,-1.38,-1.14,22.81,22.75,51.94,0.00,26.00,25.25,27.75,25.50,
0:41:31,0.713,11.74,-14.13,-1.01,-1.25,-1.00,22.81,22.75,51.94,0.00,26.00,25.25,27.75,25.25,
0:41:32,0.713,11.93,-13.27,-1.01,-1.36,-1.02,22.81,22.75,51.94,0.00,26.00,25.25,27.75,25.50,
0:41:33,0.713,11.71,-11.93,-0.98,-1.39,-0.90,22.81,22.75,51.94,0.00,26.00,25.25,28.00,25.50,
0:41:34,0.713,10.49,-11.93,-1.36,-1.33,-1.31,22.81,22.75,51.94,0.00,26.00,25.25,27.75,25.50,
0:41:35,0.713,11.50,-11.93,-1.02,-1.38,-1.14,22.81,22.75,51.94,0.00,26.00,25.25,28.00,25.25,
0:41:36,0.713,10.40,-12.05,-1.01,-1.36,-1.00,22.81,22.75,51.88,0.00,26.00,25.25,28.00,25.25,
0:41:37,0.713,11.53,-11.68,-1.03,-1.30,-1.02,22.81,22.75,51.88,0.00,26.00,25.25,28.00,25.50,
0:41:38,0.712,11.44,-8.02,-0.78,-1.27,-0.91,22.81,22.75,51.88,0.00,26.00,25.25,28.00,25.50,
0:41:39,0.713,10.12,-14.61,-1.19,-1.38,-1.16,22.88,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:40,0.713,11.65,-14.13,-1.02,-1.29,-1.01,22.88,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:41,0.713,11.35,-11.93,-1.01,-1.28,-1.06,22.94,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:42,0.713,11.13,-12.05,-1.16,-1.40,-1.03,22.94,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:43,0.713,11.80,-12.66,-1.22,-1.39,-1.18,23.00,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:44,0.713,11.68,-11.93,-1.38,-1.40,-1.35,23.00,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:45,0.712,11.38,29.86,-1.07,-1.25,-1.03,23.00,22.75,51.81,0.00,26.00,25.25,28.00,25.50,
0:41:46,0.713,11.77,-12.90,-1.08,-1.18,-1.03,23.00,22.75,51.75,0.00,26.00,25.25,27.75,25.25,
0:41:47,0.712,11.96,-10.46,-1.05,-1.39,-1.01,23.06,22.75,51.69,0.00,25.75,25.25,28.00,25.25,
0:41:48,0.713,9.54,-13.15,-1.14,-1.23,-1.29,23.06,22.75,51.69,0.00,26.00,25.25,28.00,25.25,
0:41:49,0.713,11.10,-13.64,3.29,-1.38,3.18,23.06,22.75,51.69,0.00,26.00,25.25,28.00,25.25,
0:41:50,0.713,10.89,-12.17,-1.05,-1.38,-1.01,23.06,22.75,51.69,0.00,26.00,25.25,28.00,25.50,
0:41:51,0.713,11.96,-13.03,-1.01,-1.27,-1.02,23.13,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:41:52,0.713,11.90,-13.15,-1.02,-1.38,-1.00,23.13,22.75,51.63,0.00,26.00,25.25,28.00,25.25,
0:41:53,0.713,11.25,-11.93,-0.48,-1.46,-0.50,23.13,22.75,51.63,0.00,26.00,25.25,28.00,25.25,
0:41:54,0.713,11.50,-12.05,-1.09,-1.28,-1.18,23.13,22.75,51.63,0.00,25.75,25.25,28.00,25.25,
0:41:55,0.713,12.14,-8.99,-1.01,-1.36,-1.11,23.13,22.75,51.69,0.00,25.75,25.25,28.00,25.25,
0:41:56,0.712,10.89,3.47,-1.02,-0.73,-1.00,23.13,22.75,51.63,0.00,25.75,25.25,28.00,25.25,
0:41:57,0.712,11.65,-11.80,0.88,-1.28,0.85,23.19,22.75,51.69,0.00,25.75,25.25,28.00,25.25,
0:41:58,0.713,9.85,29.13,-1.30,-0.86,-1.30,23.19,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:41:59,0.712,11.16,-12.41,-1.20,-1.00,-1.20,23.19,22.75,51.69,0.00,25.75,25.25,28.00,25.25,
0:42:00,0.712,11.56,-11.93,-1.01,-1.36,-1.23,23.19,22.75,51.69,0.00,26.00,25.50,28.00,25.25,
0:42:01,0.713,11.83,-11.80,3.30,-1.41,3.24,23.19,22.75,51.69,0.00,25.75,25.25,28.00,25.25,
0:42:02,0.712,9.33,-12.29,-0.75,-1.20,-0.73,23.19,22.75,51.69,0.00,26.00,25.50,28.00,25.25,
0:42:03,0.713,11.80,-12.29,-1.31,-1.16,-1.29,23.25,22.75,51.69,0.00,25.75,25.50,28.00,25.25,
0:42:04,0.712,11.41,-12.41,3.26,-1.39,3.29,23.25,22.75,51.63,0.00,26.00,25.25,28.00,25.25,
0:42:05,0.712,11.86,-8.02,-1.11,-1.29,-1.03,23.25,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:06,0.712,10.49,-12.29,-1.02,-1.23,-1.06,23.25,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:07,0.712,11.68,-14.13,0.25,-1.36,0.22,23.31,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:08,0.712,11.47,-12.78,-1.30,-1.36,-1.28,23.31,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:09,0.712,10.83,-12.05,-1.03,-1.27,-1.01,23.31,22.75,51.69,0.00,26.00,25.25,28.00,25.50,
0:42:10,0.713,11.53,29.13,-1.02,-1.56,-1.08,23.31,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:11,0.713,11.99,-11.80,3.08,-1.38,3.27,23.31,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:12,0.713,10.70,-11.93,-1.07,-1.05,-1.00,23.38,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:13,0.713,9.63,-11.80,3.28,-0.89,3.12,23.38,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:14,0.712,11.16,-8.02,-1.00,-0.98,-1.06,23.38,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:15,0.712,11.68,-11.31,-1.01,-1.47,-1.05,23.44,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:16,0.712,12.11,-14.00,-1.02,-1.14,-1.05,23.44,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:17,0.712,12.02,-11.93,-0.39,-1.42,-0.42,23.44,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:18,0.713,11.86,-11.93,-1.29,-1.44,-1.33,23.44,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:19,0.712,11.16,-12.05,-1.02,-1.23,-1.01,23.44,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:20,0.712,11.71,-11.93,-1.01,-1.38,-1.01,23.50,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:21,0.712,11.74,29.74,1.28,-1.25,1.23,23.50,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:22,0.712,11.83,-11.93,-0.97,-1.19,-0.98,23.50,22.75,51.63,0.00,26.00,25.50,28.25,25.50,
0:42:23,0.712,11.44,-8.87,-1.30,-1.36,-1.33,23.50,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:24,0.713,11.56,-12.05,-1.01,-1.38,-1.13,23.56,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:25,0.712,11.77,-13.88,3.06,-1.35,3.26,23.56,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:26,0.712,11.31,-13.76,-1.00,-1.27,-1.08,23.56,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:27,0.712,11.99,-12.17,-1.30,-1.38,-1.28,23.56,22.75,51.63,0.00,26.00,25.50,28.25,25.50,
0:42:28,0.712,11.93,-11.93,3.18,-1.36,3.22,23.56,22.75,51.63,0.00,26.00,25.50,28.25,25.50,
0:42:29,0.712,11.71,-12.05,-1.01,-1.36,-1.00,23.56,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:30,0.712,11.74,-12.17,-1.02,-0.74,-1.00,23.56,22.75,51.56,0.00,26.00,25.50,28.00,25.50,
0:42:31,0.712,11.62,-8.75,-1.02,-1.29,-1.01,23.56,22.75,51.56,0.00,26.00,25.50,28.00,25.50,
0:42:32,0.712,11.53,-9.48,-0.80,-1.39,-0.78,23.56,22.75,51.56,0.00,26.00,25.50,28.00,25.50,
0:42:33,0.712,11.19,-14.00,-1.33,-1.17,-1.29,23.63,22.75,51.56,0.00,26.00,25.25,28.00,25.25,
0:42:34,0.712,11.38,-14.61,-1.03,-1.38,-1.01,23.63,22.75,51.56,0.00,25.75,25.50,28.00,25.50,
0:42:35,0.712,11.59,-11.93,-1.01,-1.36,-1.01,23.63,22.75,51.63,0.00,26.00,25.50,28.00,25.25,
0:42:36,0.711,11.50,-11.80,0.54,-1.23,0.51,23.63,22.75,51.63,0.00,26.00,25.50,28.00,25.50,
0:42:37,0.712,11.80,-11.93,-1.23,-1.46,-1.25,23.63,22.75,51.63,0.00,26.00,25.25,28.00,25.50,
0:42:38,0.712,11.68,29.37,-1.06,-1.24,-1.00,23.63,22.75,51.69,0.00,25.75,25.50,28.00,25.50,
0:42:39,0.712,11.71,-11.80,-1.02,-1.27,-1.05,23.63,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:40,0.712,11.25,-9.36,3.29,-1.38,3.32,23.63,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:41,0.711,11.25,-8.14,-0.98,-1.38,-1.11,23.63,22.69,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:42,0.712,11.86,-13.76,-1.30,-1.25,-1.30,23.63,22.75,51.69,0.00,26.00,25.50,28.25,25.50,
0:42:43,0.712,11.47,-13.76,3.28,-1.45,3.24,23.63,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:44,0.711,11.59,-12.05,-1.00,-1.36,-1.08,23.63,22.75,51.69,0.00,26.00,25.50,28.25,25.50,
0:42:45,0.712,11.86,-12.17,-1.03,-1.31,-1.00,23.63,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:46,0.711,11.53,-11.93,0.41,-1.42,0.44,23.63,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:47,0.711,11.35,-12.66,-1.07,-0.47,-1.05,23.63,22.69,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:48,0.712,11.80,-11.80,-1.05,-1.18,-1.06,23.63,22.69,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:49,0.711,12.05,-9.97,-1.05,-1.39,-1.01,23.63,22.75,51.69,0.00,26.00,25.50,28.00,25.50,
0:42:50,0.711,11.01,-11.68,0.59,-1.01,-0.03,23.69,22.75,51.75,0.00,26.00,25.50,28.00,25.50,
0:42:51,0.712,11.93,-14.00,-0.75,-1.42,-0.74,23.69,22.69,51.75,0.00,25.75,25.25,28.00,25.50,
0:42:52,0.712,11.31,-13.76,-1.30,-1.35,-1.30,23.69,22.69,51.75,0.00,26.00,25.50,28.00,25.50,
0:42:53,0.711,11.07,29.50,3.22,-1.18,3.27,23.69,22.75,51.75,0.00,26.00,25.50,28.00,25.25,
0:42:54,0.712,12.08,-11.80,-1.00,-1.38,-1.01,23.69,22.69,51.75,0.00,25.75,25.50,28.00,25.50,
0:42:55,0.712,11.38,-12.05,-1.02,-1.35,-1.02,23.69,22.69,51.75,0.00,25.75,25.50,28.00,25.50,
0:42:56,0.712,10.43,-12.17,-0.79,-1.27,-0.81,23.75,22.75,51.75,0.00,25.75,25.50,28.25,25.50,
0:42:57,0.711,11.68,-11.68,-1.17,-1.45,-1.20,23.75,22.75,51.75,0.00,26.00,25.50,28.25,25.50,
0:42:58,0.711,11.19,-8.50,-1.03,-1.30,-1.01,23.75,22.69,51.75,0.00,26.00,25.25,28.25,25.50,
0:42:59,0.711,11.68,-10.58,-1.00,-1.27,-1.01,23.75,22.69,51.75,0.00,26.00,25.25,28.00,25.50,
0:43:00,0.712,11.56,-14.00,-1.01,-1.36,-1.02,23.75,22.69,51.81,0.00,25.75,25.50,28.25,25.25,
0:43:01,0.712,11.10,-12.90,-0.53,-1.31,-0.68,23.75,22.69,51.81,0.00,25.75,25.50,28.00,25.25,
0:43:02,0.711,12.14,-13.03,-1.31,-1.36,-1.29,23.81,22.69,51.88,0.00,25.75,25.50,28.00,25.50,
0:43:03,0.711,11.93,-11.93,-1.01,-0.95,-1.07,23.81,22.69,51.88,0.00,25.75,25.50,28.00,25.50,
0:43:04,0.711,11.74,-11.93,3.30,-1.06,3.16,23.81,22.69,51.88,0.00,25.75,25.50,28.00,25.50,
0:43:05,0.711,11.80,-12.05,-1.01,-1.46,-1.03,23.81,22.69,51.88,0.00,25.75,25.50,28.00,25.50,
0:43:06,0.711,11.28,-11.68,-1.11,-1.16,-1.23,23.81,22.69,51.88,0.00,26.00,25.50,28.00,25.50,
0:43:07,0.712,11.71,-8.38,-1.30,-1.09,-1.30,23.81,22.69,51.88,0.00,26.00,25.50,28.00,25.50,
0:43:08,0.711,11.35,-13.51,-1.01,-1.36,-1.00,23.81,22.75,51.94,0.00,26.00,25.50,28.00,25.50,
0:43:09,0.711,11.50,-14.13,-1.02,-1.28,-1.02,23.81,22.69,51.94,0.00,26.00,25.50,28.00,25.50,
0:43:10,0.711,11.44,-11.93,-1.13,-1.18,-1.02,23.81,22.69,51.94,0.00,25.75,25.50,28.00,25.50,
0:43:11,0.712,11.62,-11.80,-0.40,-1.44,-0.43,23.81,22.75,51.94,0.00,25.75,25.50,28.00,25.50,
0:43:12,0.711,11.74,-11.80,-1.19,-1.38,-1.20,23.88,22.69,51.94,0.00,26.00,25.50,28.00,25.50,
0:43:13,0.711,8.99,-12.29,-1.05,-1.28,-1.02,23.88,22.69,51.94,0.00,26.00,25.50,28.00,25.50,
0:43:14,0.711,11.41,-12.78,3.24,-1.40,3.29,23.88,22.69,51.94,0.00,26.00,25.50,28.00,25.50,
0:43:15,0.711,10.31,-8.26,-0.74,-1.41,-0.75,23.88,22.69,52.00,0.00,26.00,25.50,28.00,25.50,
0:43:16,0.711,11.25,-10.70,-1.34,-1.39,-1.33,23.81,22.69,51.94,0.00,26.00,25.50,28.00,25.50,
0:43:17,0.711,11.53,-13.88,-1.22,-1.38,-1.34,23.88,22.69,52.00,0.00,26.00,25.50,28.00,25.50,
0:43:18,0.712,11.50,-13.76,3.29,-1.38,3.19,23.88,22.69,52.00,0.00,26.00,25.50,28.00,25.50,
0:43:19,0.711,10.92,-12.17,-1.07,-1.38,-1.03,23.88,22.69,52.00,0.00,26.00,25.50,28.00,25.50,
0:43:20,0.711,11.35,-11.93,-0.98,-1.24,-0.98,23.88,22.69,52.00,0.00,25.75,25.50,28.25,25.50,
0:43:21,0.711,12.14,-12.66,3.08,-0.75,3.05,23.88,22.69,52.00,0.00,26.00,25.50,28.00,25.50,
0:43:22,0.711,11.74,-12.41,-1.18,-1.38,-1.16,23.88,22.69,52.00,0.00,25.75,25.50,28.00,25.50,
0:43:23,0.711,11.44,-9.36,-1.02,-1.11,-1.06,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
0:43:24,0.711,12.02,-7.77,-1.01,-1.36,-1.00,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
0:43:25,0.711,12.17,-2.03,-1.00,-1.45,-1.01,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
0:43:26,0.712,10.98,-14.00,-1.28,-1.11,-1.17,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
0:43:27,0.711,11.74,-13.51,-1.02,-1.39,-1.02,23.88,22.69,52.06,0.00,25.75,25.50,28.00,25.50,
0:43:28,0.711,11.93,-11.93,-1.09,-1.41,-1.03,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
0:43:29,0.711,11.90,-12.29,-1.03,-1.24,-1.01,23.88,22.69,52.06,0.00,25.75,25.50,28.25,25.50,
0:43:30,0.711,11.25,-11.93,-0.29,-1.38,-0.33,23.88,22.69,52.06,0.00,26.00,25.50,28.25,25.50,
0:43:31,0.711,11.22,-11.93,-1.33,-1.30,-1.31,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
0:43:32,0.711,11.77,-11.68,-1.11,-1.27,-1.03,23.88,22.69,52.06,0.00,26.00,25.50,28.25,25.50,
0:43:33,0.711,11.93,-8.38,-1.01,-1.36,-1.14,23.88,22.69,52.06,0.00,26.00,25.50,28.25,25.50,
0:43:34,0.711,11.50,-4.59,-1.07,-1.33,-1.02,23.88,22.69,52.06,0.00,26.00,25.50,28.25,25.50,
0:43:35,0.711,11.50,-13.88,-0.22,-1.39,-0.24,23.88,22.69,52.06,0.00,25.75,25.50,28.25,25.50,
0:43:36,0.711,11.62,-14.00,-1.35,-1.38,-1.31,23.88,22.69,52.06,0.00,26.00,25.50,28.00,25.50,
